id,X,Y,name,riv_or_lake,riv_or_lake_id,code
152160120.0,16.839952466255323,52.81582582834218,RYCZYWÓŁ,Flinta,2160,1868
152160170.0,16.769936125989553,52.472376060563874,POZNAŃ-KIEKRZ,Jez. Kierskie,2162,. Kierskie (1871239
152160080.0,16.581718953390194,52.612388166697855,SZAMOTUŁY,Sama,2170,1872
152160040.0,16.214431963487993,52.62608504611663,CHRZYPSKO WIELKIE,Jez. Chrzypskie,2172,. Chrzypskie (187439
152150160.0,15.680108529602052,52.53588239420343,LUBIKOWO,Jez. Lubikowskie,2174,. Lubikowskie (1877879
152159996.0,15.91401640445152,52.09036061767272,KOPANICA,Obra,2180,1878
152150210.0,15.88728647349456,52.24895196767847,NĄDNIA,Jez. Zbąszyńskie,2181,. Zbąszyńskie (187857
152150270.0,15.910942335662948,52.24830796324525,ZBĄSZYŃ,Jez. Zbąszyńskie,2185,. Zbąszyńskie (187857
152150220.0,15.923066781790752,52.250147344174685,ZBĄSZYŃ,Obra,2190,1878
152159998.0,15.578078866337489,52.446039548644,MIĘDZYRZECZ,Obra,2191,1878
152150100.0,15.446345157201558,52.51423754353043,BLEDZEW,Obra,2200,1878
152160030.0,16.07616897612776,52.07466968636734,OBRA,Dojca,2210,18782
152160020.0,16.027113048301736,52.37649935266148,SĘPOLNO,Czarna Woda,2220,187872
152150120.0,15.575515998270808,52.441412701924406,MIĘDZYRZECZ,Paklica,2230,18788
152180100.0,18.50481700970845,52.40685462510037,ŁYSEK,Noteć,2240,188
152180090.0,18.380615945464367,52.4385310647152,NOĆ KALINA,Noteć,2250,188
152180080.0,18.327864554524268,52.673946829468974,KRUSZWICA,Jez. Gopło,2251,. Gopło (18817999
152180030.0,18.09321547075216,52.79968307417956,PAKOŚĆ,Noteć,2260,188
153179993.0,17.659168887250466,53.109523345430745,CHOBIELIN,Noteć,2280,188
153170100.0,17.561972169102784,53.12346685984205,NAKŁO-ZACHÓD,Noteć,2282,188
153170010.0,17.12440313144407,53.07374192748658,BIAŁOŚLIWIE,Noteć,2286,188
153160170.0,16.729917150135055,53.05477920357447,UJŚCIE 1,Noteć,2290,188
153160160.0,16.72301750181813,53.05517837508264,UJŚCIE 2,Noteć,2300,188
152160070.0,16.554308677778565,52.908331875851566,CZARNKÓW,Noteć,2301,188
152160010.0,16.00221234756703,52.86172846290911,KRZYŻ,Noteć,2310,188
152150190.0,15.837266710135676,52.85108992778834,NOWE DREZDENKO,Noteć,2320,188
152180070.0,18.306484699857425,52.49675443362388,PILICH,Dopływ spod Kuśnierza,2321,1881414
152179991.0,17.889412077870755,52.45974870435638,SKORZĘCIN,Jez. Niedzięgiel,2322,. Niedzięgiel (1882119
152180010.0,18.0334985861904,52.60057268784549,GĘBICE,Mała Noteć,2330,1882
152189999.0,18.102399485694168,52.73701066904339,JANIKOWO,Jez. Pakoskie Pn.,2331,. Pakoskie Pn. (1882919
152179990.0,17.95088705481727,52.656225063465925,MOGILNO,Panna,2340,18826
152179989.0,17.95048834835491,52.65299208455024,MOGILNO,Jez. Mogileńskie,2345,. Mogileńskie (1882679
152180020.0,18.03504506481715,52.62686085562433,GORYSZEWO,Panna,2350,18826
152170100.0,17.73296986840266,52.7906225177508,BISKUPIN,Jez. Biskupińskie,2351,. Biskupińskie (18836179
152170090.0,17.724756757932294,52.853312558539656,ŻNIN,Gąsawka,2360,18836
152170110.0,17.73546316119649,52.852362379978295,ŻNIN,Jez. Żnińskie Duże,2361,. Żnińskie Duże (18836519
153179992.0,17.800881320592346,53.01999676467487,ZAZDROŚĆ,Gąsawka,2370,18836
153179991.0,17.811115845447976,53.055489452870894,RYNARZEWO,Gąsawka,2371,18836
152170070.0,17.641427084749704,52.90187308457244,BRZYSKORZYSTEW,Pomorka,2380,188366
153170040.0,17.271068442272696,53.15045184326952,WYRZYSK,Łobżonka,2390,1884
153160120.0,16.619761987754302,53.8610834470596,WIERZCHOWO,Jez. Wierzchowo,2391,. Wierzchowo (1886119
153169995.0,16.686048063197518,53.80140503356132,SPORE,Gwda,2400,1886
153160300.0,,,WIELIMIE,Jez. Wielimie,2403,. Wielimie (1886159
153160200.0,16.786016842272353,53.74648603312319,GWDA WIELKA,Gwda,2410,1886
153169992.0,16.909778426734757,53.46876489534519,PODGAJE,Gwda,2411,1886
153160210.0,16.795703427948403,53.36660693091337,PTUSZA,Gwda,2420,1886
153169994.0,16.7829728762159,53.22306174984066,DOBRZYCA,Gwda,2430,1886
153160180.0,16.739830313208685,53.151008498633935,PIŁA,Gwda,2440,1886
153160100.0,16.56005291555769,53.6291508022887,CIEMINO,Jez. Ciemino,2441,. Ciemino (18861411
153160090.0,16.538107889726014,53.67485707188112,KĄDZIELNIA,Nizica,2442,188614
153169996.0,16.62166718378075,53.70197059879875,JANOWO,Nizica,2450,188614
153160150.0,16.693596745664685,53.70583467342664,SZCZECINEK,Nizica,2460,188614
153160220.0,16.799971540755813,53.78372928215492,DŁUGIE,Jez. Dołgie,2461,. Dołgie (188617239
153160260.0,16.95054421827406,53.694566348289904,CZARNE,Czernica,2470,18862
153160250.0,16.83508766962912,53.52479665379411,OKONEK,Czarna,2480,188654
153160140.0,16.68443078506639,53.6280926303828,DZIKI,Jez. Remierzewo,2481,. Remierzewo (18865811
153169993.0,16.793108909430686,53.30424951143517,PŁYTNICA,Plitnica,2490,188658
153160050.0,16.270785528617225,53.61326890596829,SIKORY,Jez. Komorze,2491,. Komorze (1886611
153160290.0,,,KOMORZE,Jez. Komorze,2492,. Komorze (1886611
153160270.0,16.36827675329737,53.6171504170478,RAKOWO,Piława,2493,18866
153160070.0,16.49588414978643,53.46597340841545,NADARZYCE,Piława,2500,18866
153160190.0,16.7486925288146,53.25711373229521,ZABRODZIE,Piława,2510,18866
153160110.0,16.61269419767586,53.271808695881326,WIESIÓŁKA,Dobrzyca,2520,188668
153160060.0,16.30503373829764,53.26324948414191,NAKIELNO,Jez. Bytyń Wielki,2521,. Bytyń Wielki (18866881
153160230.0,16.8009080588191,53.2235311265123,DOBRZYCA,Głomia,2530,18868
153170160.0,17.21681485251087,53.27797751212389,WIKTORÓWKO,Kocunia,2533,188686
153170020.0,17.12803016829658,53.26639137546762,BUNTOWO,Jez. Sławianowskie,2535,. Sławianowskie (18868679
153170150.0,17.131618250005005,53.26864539379528,SŁAWIANOWO,Kocunia,2537,188686
153160130.0,16.633234921586652,53.09441154920606,STOBNO,Krępica,2540,18872
153160280.0,16.359323028574366,53.03031925349423,SMOLARNIA,Jez. Straduń,2546,. Straduń (188785
153160030.0,16.19435920194516,53.601866110970604,STARE DRAWSKO,Drawa,2550,1888
153160040.0,16.226452588093107,53.56117515419311,CZAPLINEK,Jez. Drawsko,2551,. Drawsko (188839
153169998.0,16.09568065228692,53.59085716088989,RZEPOWO,Drawa,2560,1888
153169999.0,16.07431505260891,53.573199263132814,GŁĘBOCZEK,Jez. Krosino,2561,. Krosino (1888513
153150120.0,15.8103495854556,53.528173404126406,DRAWSKO POMORSKIE,Drawa,2570,1888
153150140.0,15.93897845522256,53.45576468125308,LUBIESZEWO,Jez. Lubie,2571,. Lubie (18885359
153150110.0,15.774137341657466,53.34997084698925,BOROWO,Drawa,2572,1888
153150100.0,15.763352827802384,53.2175006200138,DRAWNO,Drawa,2580,1888
153159997.0,15.9396442571927,53.04052016860278,KAMIENNA,Drawa,2590,1888
152150240.0,15.977774492425644,52.88561777607246,DRAWINY,Drawa,2600,1888
153160010.0,16.03935070013054,53.59254917191643,CIESZYNO,Jez. Siecino,2601,. Siecino (18885223
153150130.0,15.828963120895208,53.28470839292567,MĄKOWARY,Jez. Mąkowarskie,2602,. Mąkowarskie (1888587
153150180.0,15.989348894726032,53.12311851952172,PUSTELNIA,Płociczna,2603,188878
153150160.0,15.983609705133452,53.09100418557746,WYSPA POKRZYWKA,Jez. Ostrowite,2604,. Ostrowite (1888785
153150150.0,15.958498083781144,53.05420167764707,GŁUSKO,Kanał Głuchy,2605,18887892
153150170.0,15.987170973555214,53.09300613293189,DREWNIANY MOST,Płociczna,2606,188878
152150150.0,15.693920924222262,52.942709360313486,ŁUGI,Jez. Osiek,2608,. Osiek (18888399
152150180.0,15.829570498009003,52.95599942765669,MIERZĘCIN,Mierzęcka Struga,2610,18888
152150230.0,15.948181963329729,52.82628324136127,CHEŁST,Miała,2620,18892
152150280.0,,,GOŚCIM ZHP,Jez. Gostomie,2624,. Gostomie (188964
152150030.0,15.186314301443431,52.60040105339952,RUDNICA,Lubniewka,2630,18962
152159999.0,15.010427407503752,52.58286472933027,KRZESZYCE,Postomia,2640,18964
152140120.0,14.862355209701812,52.92164818265525,MYŚLIBÓRZ,Myśla,2650,1912
152140100.0,14.83178985424182,52.799408957295306,DOLSK,Myśla,2660,1912
152140040.0,14.467423516490836,52.756664200105504,KURZYCKO,Kurzyca,2662,1914
152140280.0,14.416983917932992,52.87250147115338,PRZYJEZIERZE-LAS,Słubia,2665,1916
152140030.0,14.389480925053835,52.868994204462,PRZYJEZIERZE,Jez. Morzycko,2666,. Morzycko (19167
152140270.0,14.396056360688124,52.86128833817797,MORYŃ,Słubia,2668,1916
153149999.0,14.521234555972596,53.22556686701578,ŻÓRAWIE,Tywa,2670,1932
153159999.0,15.077079812515734,53.14171456309348,KLUKI,Jez. Płoń,2671,. Płoń (197639
153140110.0,14.93777011698112,53.19780445681779,OKUNICA,Płonia,2680,1976
153140200.0,14.91638888888889,53.35138888888889,MORZYCZYN,Jez. Miedwie,2681,. Miedwie (1976799
153149998.0,14.914821220429529,53.3509996382588,ZIELENIEWO,Jez. Miedwie,2681,. Miedwie (1976799
153140100.0,14.863149660001705,53.27733160538007,ŻELEWO,Płonia,2690,1976
153159998.0,15.53561929361886,53.26067418355378,RECZ POMORSKI,Ina,2700,198
153150010.0,15.040495984228594,53.35212640850936,STARGARD SZCZECIŃSKI,Ina,2710,198
153140090.0,14.826328673967144,53.56306751309056,GOLENIÓW,Ina,2720,198
153150060.0,15.54536467033892,53.43906354665984,IŃSKO,Jez. Ińsko,2721,. Ińsko (198219
153150020.0,15.146135322100257,53.20876387123813,MORZYCA,Mała Ina,2730,1986
153150040.0,15.172583654427465,53.382220210073896,GOGOLEWO,Krąpiel,2740,1988
153140080.0,14.749116974246055,53.66621891593581,WIDZIEŃSKO,Gowienica,2750,314
153140060.0,14.61613116105982,53.83832584488119,WOLIN,Cieśnina Dziwna,2756,35
153150090.0,15.730824658554798,53.75023001136096,GOLA DOLNA,Rega,2760,42
153150080.0,15.613251303867862,53.62900094608645,ŁOBEZ,Rega,2770,42
153150050.0,15.39603561831377,53.7728408205813,RESKO,Rega,2780,42
154150010.0,15.263952764878638,54.06429319037894,TRZEBIATÓW,Rega,2790,42
153150030.0,15.1687112823073,53.66009577428998,KULICE,Sąpólna,2800,4268
153150070.0,15.564633622859317,53.99898515733785,DROZDOWO,Dębosznica,2810,432168
154159999.0,15.423145122025034,54.09265571219501,SARBIA,Dębosznica,2820,432168
154150020.0,15.399098774203226,54.151457924734245,DŹWIRZYNO,Jez. Resko Przymorskie,2821,. Resko Przymorskie (432199
153160080.0,16.496333406338607,53.77944632920081,STORKOWO,Parsęta,2825,44
153169997.0,16.44086343925781,53.78449169285777,STARY CHWALIM,Parsęta,2830,44
153160020.0,16.065327294760646,53.90077800983942,TYCHÓWKO,Parsęta,2840,44
154150050.0,15.976206103163026,54.003324415615616,BIAŁOGARD,Parsęta,2850,44
154150040.0,15.71421197088256,54.09195221467476,BARDY,Parsęta,2860,44
154160080.0,16.617577879138203,54.03991262705457,CYBULINO,Radew,2865,448
154169999.0,16.582887034109177,54.051540261136566,KUROWO,Radew,2870,448
154160020.0,16.11684769393629,54.06248926078879,BIAŁOGÓRZYNO,Radew,2880,448
154159998.0,15.886630669983546,54.04198946513652,KARLINO,Radew,2890,448
153160240.0,16.813093385499087,53.98228814303491,BŁOGOWO,Jez. Bobięcińskie Wielkie,2891,. Bobięcińskie Wielkie (46444419
154169998.0,16.609183698111536,54.04741976922134,CYBULINO,Drężnianka,2900,44816
154159997.0,15.906927962564298,54.20625053864634,BORKOWICE,Czerwona,2910,454
154160010.0,16.08730801674658,54.26591932415302,UNIEŚCIE,Jez. Jamno,2911,. Jamno (4561999
154160030.0,16.188593169020173,54.18542128892587,KOSZALIN,Dzierżęcinka,2920,45614
154160040.0,16.28426913936682,54.2226000427143,SIANÓW,Unieść,2930,45618
154160050.0,16.323549611744127,54.370613619046,BUKOWO MORSKIE,Jez. Bukowo,2931,. Bukowo (458199
154170040.0,17.130469613969815,54.0852125350673,KWISNO,Wieprza,2940,46
154169994.0,16.966628669653236,54.15355040077236,BROCZYNA,Wieprza,2950,46
154160120.0,16.87858655846526,54.28059547831965,KORZYBIE,Wieprza,2960,46
154169997.0,16.6884296784859,54.3654918105082,SŁAWNO,Wieprza,2970,46
154160070.0,16.606075982454605,54.44222347884789,STARY KRAKÓW,Wieprza,2980,46
154179999.0,17.132820867433235,54.08129936907842,KWISNO,Doszenica,2990,4616
154169995.0,16.96566943814644,54.15077998815752,BROCZYNA,Broczynka,3000,4634
154160130.0,16.902452057816298,54.16608618561336,CIECHOLUB,Studnica,3010,464
154160100.0,16.769849765851433,54.45724942314763,PIESZCZ,Moszczeniczka,3020,4672
154169996.0,16.691501535516114,54.12103941675762,POLANÓW,Grabowa,3030,468
154160090.0,16.723367285859624,54.24287006530741,KRĄG,Grabowa,3040,468
154160060.0,16.43720611203851,54.2982976850636,GRABOWO,Grabowa,3050,468
154170170.0,17.77731250477324,54.3163641266121,GOWIDLINO,Jez. Gowidlińskie,3056,. Gowidlińskie (472139
154170120.0,17.578663509459076,54.25029193093589,SOSZYCA,Słupia,3060,472
154170070.0,17.30364403008076,54.28815951773173,GAŁĄŹNIA MAŁA,Słupia,3070,472
154170010.0,17.031115488096063,54.46994316706972,SŁUPSK,Słupia,3080,472
154160140.0,16.927581443505357,54.546024205676126,CHARNOWO,Słupia,3090,472
154179992.0,17.81856231623104,54.22570430233823,SULECKI BOREK,Sucha,3091,4721552
154179996.0,17.51864732829888,54.19670421736049,JELEŃ,Jez. Jeleń,3092,. Jeleń (472260
154179997.0,17.335670085603414,54.20558597833907,JUTRZENKA,Kamionka,3100,47246
154170030.0,17.11861042276805,54.364981976191125,SKARSZÓW DOLNY,Skotawa,3110,4726
154170020.0,17.04548035845031,54.4185902469495,KRĘPA,Glaźna,3120,4728
154170140.0,17.611577610951848,54.29153684901766,JASIEŃ,Jez. Jasień Pd.,3121,. Jasień Pd. (47413
154170230.0,17.59917734071467,54.26302991766913,OBROWO,Łupawa,3122,474
154170150.0,17.620192762320983,54.332445907125184,ZAWIATY,Łupawa,3130,474
154170080.0,17.415776184781958,54.41920424063004,ŁUPAWA,Łupawa,3140,474
154179998.0,17.325694837559798,54.52922430736998,DAMNO,Łupawa,3150,474
154170060.0,17.214348398831145,54.66178740491993,SMOŁDZINO,Łupawa,3160,474
154170050.0,17.167157397352195,54.64006328767261,GARDNA WIELKA,Jez. Gardno,3161,. Gardno (474799
154179994.0,17.621670288145808,54.37777431952086,KOZIN,Bukowina,3170,4742
154180020.0,18.02967565946548,54.44022461777948,MIŁOSZEWO,Łeba,3180,476
154179993.0,17.754670333990415,54.543712666050816,LĘBORK 1,Łeba,3190,476
154170160.0,17.747083843008994,54.54196097384695,LĘBORK 2,Łeba,3200,476
154170110.0,17.563775193029272,54.654515251712645,CECENOWO,Łeba,3210,476
154170090.0,17.423110340800037,54.68070485260642,IZBICA,Jez. Łebsko,3211,. Łebsko (476799
154170210.0,17.357462226013258,54.684018997857066,KLUKI,Jez. Łebsko,3212,. Łebsko (476799
154170220.0,17.515513790764906,54.75285744023023,RĄBKA,Jez. Łebsko,3213,. Łebsko (476799
154170130.0,17.59692829487527,54.48897233549327,POGORZELICE,Pogorzelica,3220,4764
154179995.0,17.57542106363981,54.76078644933087,ŁEBA,Jez. Sarbsko,3221,. Sarbsko (4769279
154180050.0,18.15358740619069,54.69111643793653,WARSZKOWSKI MŁYN,Piaśnica,3230,4772
154189999.0,18.00188893587801,54.785565650816345,WIERZCHUCINO,Bychowska Struga,3240,47724
154189996.0,18.410657228738756,54.66373388375541,SMOLNO,Gizdepka,3250,4776
154180030.0,18.10364452218361,54.650447414499865,ZAMOSTNE,Reda,3260,478
154180080.0,18.22592031942758,54.61428770116039,WEJHEROWO,Reda,3270,478
154189997.0,18.11644912409269,54.53324380570433,BARŁOMINO,Bolszewka,3280,4784
154180070.0,18.168799400063417,54.61187309883796,BOLSZEWO,Bolszewka,3290,4784
154189993.0,18.5324061027428,54.48615078562618,GDYNIA-ORŁOWO,Kacza,3300,4798
150160040.0,16.244396332429524,50.43133901337887,KUDOWA-ZDRÓJ-ZAKRZE,Klikawa,3310,946
149180200.0,18.92565389176008,49.60762365974183,WISŁA-CZARNE,Wisła,10002,2
149180180.0,18.935559787786666,49.61831555009245,WISŁA-CZARNE,Biała Wisełka,10004,2111152
149180160.0,18.91800488903506,49.61912120986012,WISŁA-CZARNE,Wisła,10006,2
149180140.0,18.896882255181616,49.63276430691858,WISŁA,Wisła,10010,2
149180110.0,18.849452732174548,49.68067393662292,USTROŃ-OBŁAZIEC,Wisła,10020,2
149180100.0,18.7915680389769,49.80310306675516,SKOCZÓW,Wisła,10030,2
149180080.0,18.749259009293095,49.88604502282893,DROGOMYŚL,Wisła,10032,2
149180190.0,18.931781204210782,49.93508059667461,GOCZAŁKOWICE II,Wisła,10035,2
149180210.0,18.93495008984136,49.92565144282782,ZABRZEG,Wisła,10036,2
149180240.0,18.985186109138468,49.93170979597663,GOCZAŁKOWICE,Wisła,10040,2
149190060.0,19.121745508074657,49.97255119388373,JAWISZOWICE,Wisła,10050,2
150190140.0,19.193450645041597,50.06470929308876,BIERUŃ NOWY,Wisła,10060,2
150190170.0,19.23654930272364,50.063174622179375,PUSTYNIA,Wisła,10070,2
150199992.0,19.27280443825198,50.047416442300296,DWORY,Wisła,10080,2
150190230.0,19.295057236218696,50.05726255380692,GROMIEC,Wisła,10090,2
150190360.0,19.3823453727971,50.03557069987316,LAS,Wisła,10092,2
150190260.0,19.46079003242233,50.031218175069846,SMOLICE,Wisła,10100,2
149190230.0,19.663058208444077,49.9817231446813,CZERNICHÓW-PROM,Wisła,10105,2
150199986.0,19.80136617502624,50.02044149394505,TYNIEC,Wisła,10110,2
150190340.0,19.84330640414729,50.04029684281313,KRAKÓW-BIELANY,Wisła,10111,2
150209996.0,20.112121525804657,50.04304724514744,PLESZÓW,Wisła,10120,2
150200060.0,20.456846994517285,50.13175739739792,SIEROSŁAWICE,Wisła,10130,2
150200100.0,20.54936260606256,50.14117200404513,POPĘDZYNKA,Wisła,10140,2
150200130.0,20.68199047324009,50.20032437952665,JAGODNIKI,Wisła,10150,2
150200150.0,20.77533401334025,50.27611874530099,KARSY,Wisła,10160,2
150210020.0,21.077354444940337,50.32684104565193,SZCZUCIN,Wisła,10170,2
150210150.0,21.511364660217183,50.50514699782604,KOŁO,Wisła,10180,2
150210170.0,21.746892581085792,50.67273079492968,SANDOMIERZ,Wisła,10190,2
150210190.0,21.862747857671742,50.80594565972893,ZAWICHOST,Wisła,10200,2
150210180.0,21.833500895606115,50.886405933341,ANNOPOL,Wisła,10210,2
151210170.0,21.94783030977553,51.42100849074185,PUŁAWY,Wisła,10220,2
151210190.0,21.945363445350218,51.4457792253314,PUŁAWY-AZOTY,Wisła,10222,2
151210120.0,21.82597963557529,51.562532085043394,DĘBLIN,Wisła,10230,2
151210050.0,21.254381066763877,51.89250076622206,GUSIN,Wisła,10240,2
151210210.0,,,KRÓLEWSKI LAS,Wisła,10245,2
152210040.0,21.10402343749981,52.1928248131306,WARSZAWA-NADWILANÓWKA,Wisła,10250,2
152210010.0,21.031898387574063,52.24739621552485,WARSZAWA,Wisła,10260,2
152200110.0,20.6596961069226,52.430342221851625,MODLIN,Wisła,10261,2
152200030.0,20.191932747141024,52.3848394252542,WYSZOGRÓD,Wisła,10262,2
152190120.0,19.962762571930146,52.4317082808042,KĘPA POLSKA,Wisła,10270,2
152199995.0,19.69397452408834,52.53684056870575,PŁOCK,Wisła,10280,2
152190030.0,19.06950096325112,52.66283340764439,WŁOCŁAWEK,Wisła,10290,2
152189993.0,18.733712640717908,52.927575887432674,SILNO,Wisła,10291,2
153180090.0,18.6076215275837,53.00778078839112,TORUŃ,Wisła,10300,2
153180020.0,18.170337146725643,53.14629458852571,FORDON,Wisła,10302,2
153180080.0,18.41654027564267,53.36861855048556,CHEŁMNO,Wisła,10303,2
153180100.0,18.744932417334372,53.49013815458165,GRUDZIĄDZ,Wisła,10304,2
153189995.0,18.88316684144353,53.9136751946671,MĄTOWSKI CYPEL,Wisła,10306,2
154180150.0,18.8017887672144,54.0960649444167,TCZEW,Wisła,10310,2
154189992.0,18.90176328014438,54.19808511741627,GNIAZDOWO,Wisła,10311,2
154180220.0,18.94939200533046,54.2669470043392,GDAŃSKA GŁOWA,Wisła,10312,2
154180190.0,18.92392156768112,54.30857979954798,GDAŃSK-PRZEGALINA,Wisła,10313,2
154180200.0,18.93576717109809,54.33642227756874,GDAŃSK-ŚWIBNO,Wisła,10314,2
153189994.0,18.88431054202323,53.91501896501696,MĄTOWSKI CYPEL,Nogat,10315,52
154190040.0,19.29970665220553,54.25259947528378,NOWOTKI,Nogat,10316,52
154189991.0,18.953400313236564,54.26694598508809,GDAŃSKA GŁOWA,Szkarpawa,10317,514
154190020.0,19.13861880928819,54.28406803448146,TUJSK,Szkarpawa,10318,514
154180160.0,18.815949129543657,54.346306471389966,GDAŃSK-SOBIESZEWO,Martwa Wisła,10320,48
154180170.0,18.72528491658577,54.30750686676677,WIŚLINA,Motława,10321,486
149180120.0,18.852420530799105,49.77246018294549,GÓRKI WIELKIE,Brennica,10322,21114
149180170.0,18.925287904668117,49.67386612569747,BRENNA-STAWY,Leśnica,10324,211146
149180150.0,18.902639963978228,49.72023102482765,BRENNA-LEŚNICA,Leśnica,10326,211146
149180250.0,18.98645586951298,49.913268210276776,CZECHOWICE-DZIEDZICE,Iłownica,10330,2112
149180230.0,18.970194594568888,49.89264023317698,PODKĘPIE,Wapienica,10340,21128
149190030.0,19.07377915637772,49.77958244685284,MIKUSZOWICE,Biała,10350,2114
149199999.0,19.045960700144605,49.80987501875968,BIELSKO-BIAŁA,Biała,10360,2114
149190010.0,19.030157401585225,49.89106092579653,CZECHOWICE-BESTWINA,Biała,10370,2114
149180090.0,18.769128039401764,49.99867982901675,MIZERÓW-BORKI,Pszczynka,10378,2116
149180220.0,18.94519745354766,49.979653898018846,PSZCZYNA,Pszczynka,10380,2116
150199999.0,19.073714510669063,50.02258190319948,MIĘDZYRZECZE,Pszczynka,10390,2116
150189990.0,18.98854848181925,50.00605524099648,JANKOWICE,Dokawa,10391,21166
150190020.0,19.003235686570516,50.00088275804226,JANKOWICE-GROBLA,Dokawa,10400,21166
150190040.0,19.078185724707403,50.036422227780726,MIĘDZYRZECZE,Korzenica,10410,21168
150189989.0,18.995367608836887,50.09282804039614,PAPROCANY,Gostynia,10420,2118
150190060.0,19.10684236156679,50.06136867479239,BOJSZOWY,Gostynia,10430,2118
150190050.0,19.088466297800235,50.09307993136757,BIERUŃ STARY,Mleczna,10440,21188
150190190.0,19.253802175035325,50.4835038496655,PIWOŃ,Przemsza,10450,212
150190120.0,19.17750860373025,50.42773860604878,PRZECZYCE,Przemsza,10460,212
150190130.0,19.18565949872287,50.35064636283055,ŁAGISZA,Przemsza,10461,212
150199996.0,19.12670526998017,50.32526265799181,BĘDZIN,Przemsza,10470,212
150190080.0,19.139872437053263,50.2608742366289,RADOCHA,Przemsza,10480,212
150190180.0,19.240033985321976,50.1608898171865,JELEŃ,Przemsza,10490,212
150199994.0,19.23102127143525,50.10253297920626,CHEŁMEK,Przemsza,10500,212
150190210.0,19.273196428291,50.452995703515576,KUŹNICA SULIKOWSKA,Mitręga,10510,2122
150190090.0,19.158814978224736,50.331572989125775,DĄBROWA GÓRNICZA,Pogoria,10520,21258
150190010.0,19.00027121759665,50.473140560025385,BRYNICA,Brynica,10530,2126
150180270.0,18.97242031117557,50.41307858558168,KOZŁOWA GÓRA,Brynica,10531,2126
150180260.0,18.957712883308517,50.37919860481184,NAMIARKI,Brynica,10540,2126
150190030.0,19.07205420644064,50.30039789945823,CZELADŹ,Brynica,10550,2126
150199997.0,19.113212592287883,50.27182787194067,SOSNOWIEC,Brynica,10560,2126
150190070.0,19.136381687212296,50.25948275138455,SZABELNIA,Brynica,10570,2126
150199998.0,19.08869363800013,50.26577274511493,SZOPIENICE,Rawa,10580,21268
150190270.0,19.60274031563667,50.36172811359027,GOLCZOWICE,Biała Przemsza,10590,2128
150199988.0,19.46211768566261,50.34444385483664,BŁĘDÓW,Biała Przemsza,10600,2128
150190250.0,19.39890636279916,50.299149674325136,SŁAWKÓW,Biała Przemsza,10610,2128
150199993.0,19.27145419451736,50.25750586412468,MACZKI,Biała Przemsza,10620,2128
150190100.0,19.16063525467228,50.23583816992864,NIWKA,Biała Przemsza,10630,2128
150199990.0,19.36113077299447,50.2639990140304,RYSZKA,Sztoła,10640,21284
150199991.0,19.294647598124783,50.24272861981813,SZCZAKOWA,Kozi Bród,10650,21286
150190110.0,19.16904931130396,50.24274162283236,NIWKA,Bobrek,10660,21288
149199998.0,19.05765694271062,49.48988327969379,SÓL,Soła,10670,2132
149190050.0,19.116052000472013,49.5136915166408,RAJCZA,Soła,10680,2132
149190080.0,19.148239844453112,49.62443091703548,CIĘCINA,Soła,10690,2132
149190100.0,19.19342073250233,49.685947576720274,ŻYWIEC,Soła,10700,2132
149190110.0,19.2015037646205,49.788292853031145,MIĘDZYBRODZIE BIALSKIE,Zb. Porąbka,10705,. Porąbka (21329399
149199994.0,19.21350565755039,49.81218450208572,PORĄBKA,Soła,10710,2132
149190120.0,19.227880562181717,49.848285146929726,CZANIEC-KOBIERNICE,Soła,10715,2132
150190160.0,19.21853801238238,50.040067917713024,OŚWIĘCIM,Soła,10720,2132
149199996.0,19.09196475056394,49.49966230884716,RYCERKA DOLNA,Rycerka,10730,213218
149190040.0,19.11701328437424,49.492623230541966,UJSOŁY,Woda Ujsolska,10740,21322
149199995.0,19.1474920745597,49.45680628883065,UJSOŁY,Cicha,10750,213224
149190020.0,19.069853829532654,49.567937772856766,KAMESZNICA,Bystra,10760,213232
149190090.0,19.180298774882488,49.56448680527231,ŻABNICA,Żabniczanka,10770,213234
149199997.0,19.07689219495432,49.665337206441286,LIPOWA,Leśnianka,10780,213238
149199993.0,19.329235301338663,49.65088013834623,JELEŚNIA,Koszarawa,10790,21324
149190150.0,19.305191551684217,49.65844137838295,PEWEL MAŁA,Koszarawa,10800,21324
149190070.0,19.13555967847087,49.727310125749234,ŁODYGOWICE,Żylica,10810,213274
149190140.0,19.265499235248225,49.71278572950801,ŁĘKAWICA,Łękawka,10820,213278
149190130.0,19.26144871565344,49.72829102642892,ŁĘKAWICA,Kocierzanka,10830,2132788
150199989.0,19.36239975062201,50.05651585645774,MĘTKÓW,Chechło,10840,21334
149199990.0,19.78871499740183,49.57273671745584,SPYTKOWICE,Skawa,10841,2134
149190290.0,19.83041832793541,49.6363895939373,JORDANÓW,Skawa,10850,2134
149190260.0,19.74314162268709,49.68431050480793,OSIELEC,Skawa,10860,2134
149190210.0,19.60917366375163,49.739178336604034,SUCHA BESKIDZKA,Skawa,10870,2134
149190180.0,19.510766255848623,49.87692864032493,WADOWICE,Skawa,10880,2134
149190170.0,19.445490082843637,49.99866744552136,ZATOR,Skawa,10890,2134
149199991.0,19.783860823529643,49.64850881681845,BYSTRA,Bystrzanka,10900,21342
149190190.0,19.535550979843983,49.64080563357216,ZAWOJA,Skawica,10910,21344
